PolicyIdentifier;ProductName;InitialCharge;AccountName;Currency;IssueDate;NBDate;InvestmentDate;DeferralPeriod;Duration;AnnuityCommencementDate;PremiumPaymentMode;Premium;AmountInvested;WithdrawalMode;ConversionRate;InvestmentProtection;BenefitIncreaseFactor;WithdrawalModeDiscount;Guarantee;AccumulatedWithdrawalAmount;PerformanceBonusAmount;AccountValueBeforeBefore;AccountValueAfterBefore;AccountValue;BaseCapital;FundUnitsBeforeBefore;FundUnitsAfterBefore;FundUnits;NavDate;Nav
195002478;RVATAp_13;0.05;BFI Swiss TargetVol 5%;CHF;20140201;20140201;20140201;72;240;20200201;Single;80808.0;76767.6;monthly;0.071428575;1.0274;1.0;0.0;5930.4;0.0;0.0;74915.13;74915.13;74819.15;83025.6;705.6813;705.6813;704.7772;20150901;106.16
195002479;RVATAp_13;0.05;BFI Swiss TargetVol 5%;CHF;20140801;20140801;20140801;24;240;20160801;Single;54000.0;51300.0;monthly;0.055555556;1.0192;1.0;0.0;3057.6;0.0;0.0;49906.11;49906.11;49844.39;55036.8;470.1028;470.1028;469.5214;20150901;106.16
195002480;RVATp_13;0.05;BFI Swiss TargetVol 5%;CHF;20140301;20140301;20140301;0;228;20140301;Single;65680.0;62396.0;monthly;0.05263158;1.0109;1.0;0.0;3494.4;5241.6;0.0;55150.05;54858.85;54790.69;61152.0;519.4993;516.7563;516.1143;20150901;106.16
195002481;RVATp_13;0.05;BFI Swiss TargetVol 5%;CHF;20140401;20140401;20140401;0;300;20140401;Single;153883.0;146188.85;monthly;0.04;1.0274;1.0;0.0;6324.0;8959.0;0.0;132634.63;132107.63;131948.7;149141.0;1249.3842;1244.42;1242.9229;20150901;106.16
195002482;RVATp_13;0.05;BFI Swiss TargetVol 5%;CHF;20140201;20140201;20140201;0;240;20140201;Single;120000.0;114000.0;monthly;0.05;1.0138;1.0;0.0;6082.8;9631.1;0.0;102509.58;102002.68;101876.96;112024.9;965.614;960.8391;959.6549;20150901;106.16
195002483;RVATAp_13;0.05;BFI Swiss TargetVol 5%;CHF;20140201;20140201;20140201;12;240;20150201;Single;100000.0;95000.0;yearly;0.05263158;0.9098;1.0;0.0;4788.4;10000.0;0.0;83059.31;83059.31;82957.36;90979.6;782.3974;782.3974;781.4371;20150901;106.16
195002484;RVATp_13;0.05;BFI Swiss TargetVol 5%;CHF;20140301;20140301;20140301;0;240;20140301;Single;50000.0;47500.0;monthly;0.05;1.0138;1.0;0.0;2534.4;3801.6;0.0;42162.19;41950.99;41899.21;46886.4;397.157;395.1676;394.6798;20150901;106.16
195002485;RVATAp_13;0.05;BFI Swiss TargetVol 5%;CHF;20140301;20140301;20140301;48;252;20180301;Single;200000.0;190000.0;monthly;0.05882353;1.0297;1.0;0.0;12114.0;0.0;0.0;182489.84;182489.84;182261.85;205938.0;1719.0075;1719.0075;1716.8599;20150901;106.16
195002486;RVATp_13;0.05;BFI Swiss TargetVol 5%;CHF;20140301;20140301;20140301;0;240;20140301;Single;50000.0;47500.0;yearly;0.05;1.0138;1.0;0.0;2534.5;2534.5;0.0;43156.64;43156.64;43103.56;48155.5;406.5245;406.5245;406.0245;20150901;106.16
195002487;RVATp_13;0.05;BFI Swiss TargetVol 5%;CHF;20140401;20140401;20140401;0;240;20140401;Single;173900.0;168683.0;monthly;0.05;1.0137;1.0210527;0.0;9000.0;12750.0;0.0;150769.68;150019.69;149834.67;167250.0;1420.2118;1413.147;1411.4042;20150901;106.16
195002488;RVATAp_13;0.05;BFI Swiss TargetVol 5%;CHF;20140301;20140301;20140301;60;300;20190301;Single;200000.0;190000.0;monthly;0.05;1.0549;1.0;0.0;10549.2;0.0;0.0;182558.17;182558.17;182334.04;210984.0;1719.6512;1719.6512;1717.5399;20150901;106.16
195002491;RVATAp_13;0.05;BFI Swiss TargetVol 5%;CHF;20140401;20140401;20140401;48;240;20180401;Single;190000.0;180500.0;yearly;0.0625;1.0248;1.0;0.0;12169.5;0.0;0.0;173683.33;173683.33;173464.75;194712.0;1636.0525;1636.0525;1633.9935;20150901;106.16
195002492;RVATp_13;0.05;BFI Swiss TargetVol 5%;CHF;20140301;20140301;20140301;0;228;20140301;Single;234088.0;222383.6;monthly;0.05263158;1.0109;1.0;0.0;12454.8;18682.2;0.0;196558.46;195520.55;195277.59;217959.0;1851.5303;1841.7535;1839.4649;20150901;106.16
195002493;RVATp_13;0.05;BFI Swiss TargetVol 5%;CHF;20140301;20140301;20140301;0;228;20140301;Single;50000.0;47500.0;yearly;0.05263158;1.011;1.0;0.0;2660.5;2660.5;0.0;43027.49;43027.49;42974.23;47889.0;405.3079;405.3079;404.8062;20150901;106.16
195002494;RVATAp_13;0.05;BFI Swiss TargetVol 5%;CHF;20140501;20140501;20140501;36;300;20170501;Single;252883.0;240238.85;monthly;0.045454547;1.044;1.0;0.0;12000.0;0.0;0.0;230784.55;230784.55;230504.54;264000.0;2173.9313;2173.9313;2171.2937;20150901;106.16
195002495;RVATp_13;0.05;BFI Swiss TargetVol 5%;CHF;20140401;20140401;20140401;0;240;20140401;Single;300000.0;285000.0;monthly;0.05;1.0138;1.0;0.0;15206.4;21542.4;0.0;254733.95;253466.75;253154.14;282585.6;2399.5285;2387.5918;2384.6471;20150901;106.16
195002496;RVATp_13;0.05;BFI Swiss TargetVol 5%;CHF;20140601;20140601;20140601;0;240;20140601;Single;200000.0;190000.0;monthly;0.05;1.0138;1.0;0.0;10137.6;12672.0;0.0;169321.45;168476.65;168268.78;190080.0;1594.9647;1587.0069;1585.0488;20150901;106.16
195002497;RVATp_13;0.05;BFI Swiss TargetVol 5%;CHF;20140301;20140301;20140301;0;300;20140301;Single;141414.0;134343.3;monthly;0.04;1.0274;1.0;0.0;5811.6;8717.4;0.0;121169.16;120684.85;120539.58;136572.6;1141.3824;1136.8204;1135.452;20150901;106.16
195002498;RVATp_13;0.05;BFI Swiss TargetVol 5%;CHF;20140401;20140401;20140401;0;228;20140401;Single;67499.0;64124.05;monthly;0.05263158;1.011;1.0;0.0;3591.6;5088.1;0.0;57087.26;56787.97;56717.48;63152.3;537.7474;534.9281;534.2641;20150901;106.16
195002499;RVATp_13;0.05;BFI Swiss TargetVol 5%;CHF;20140301;20140301;20140301;0;240;20140301;Single;404040.0;383838.0;monthly;0.05;1.0138;1.0;0.0;20480.4;30720.6;0.0;340703.6;338996.9;338578.44;378887.4;3209.3406;3193.2639;3189.3222;20150901;106.16
195002500;RVATp_13;0.05;BFI Swiss TargetVol 5%;CHF;20140301;20140301;20140301;0;240;20140301;Single;100000.0;95000.0;yearly;0.05;1.0138;1.0;0.0;5069.0;5069.0;0.0;86313.33;86313.33;86207.16;96311.0;813.0495;813.0495;812.0494;20150901;106.16
195002501;RVATAp_13;0.05;BFI Swiss TargetVol 5%;CHF;20140301;20140301;20140301;12;252;20150301;Single;706024.0;670722.8;quarterly;0.05;1.0198;1.0;0.0;36000.0;18000.0;0.0;635737.19;626737.18;625968.21;702000.0;5988.4814;5903.7037;5896.4602;20150901;106.16
195002502;RVATp_13;0.05;BFI Swiss TargetVol 5%;CHF;20140301;20140301;20140301;0;240;20140301;Single;100000.0;95000.0;monthly;0.05;1.0138;1.0;0.0;5068.8;7603.2;0.0;84324.31;83901.91;83798.34;93772.8;794.3134;790.3345;789.3589;20150901;106.16
195002503;RVATp_13;0.05;BFI Swiss TargetVol 5%;CHF;20140301;20140301;20140301;0;228;20140301;Single;53600.0;50920.0;yearly;0.05263158;1.011;1.0;0.0;2852.0;2852.0;0.0;46125.58;46125.58;46068.47;51336.0;434.4911;434.4911;433.9532;20150901;106.16
195002504;RVATp_13;0.05;BFI Swiss TargetVol 5%;CHF;20140401;20140401;20140401;0;264;20140401;Single;170000.0;161500.0;monthly;0.045454547;1.0192;1.0;0.0;7875.6;11157.1;0.0;145338.7;144682.4;144505.98;162106.1;1369.0533;1362.8711;1361.2093;20150901;106.16
195002506;RVATp_13;0.05;BFI Swiss TargetVol 5%;CHF;20140301;20140301;20140301;0;264;20140301;Single;100000.0;95000.0;yearly;0.045454547;1.0193;1.0;0.0;4633.1;4633.1;0.0;86760.15;86760.15;86654.59;97295.1;817.2584;817.2584;816.264;20150901;106.16
195002507;RVATp_13;0.05;BFI Swiss TargetVol 5%;CHF;20140301;20140301;20140301;0;264;20140301;Single;100000.0;95000.0;yearly;0.045454547;1.0193;1.0;0.0;4633.1;4633.1;0.0;86760.15;86760.15;86654.59;97295.1;817.2584;817.2584;816.264;20150901;106.16
195002508;RVATp_13;0.05;BFI Swiss TargetVol 5%;CHF;20140301;20140301;20140301;0;240;20140301;Single;179042.0;170089.9;monthly;0.05;1.0138;1.0;0.0;9075.6;13613.4;0.0;150975.75;150219.45;150034.03;167898.6;1422.1529;1415.0287;1413.2821;20150901;106.16
195002510;RVATp_13;0.05;BFI Swiss TargetVol 5%;CHF;20140301;20140301;20140301;0;240;20140301;Single;99355.0;94387.25;quarterly;0.05;1.0137;1.0;0.0;5036.0;7554.0;0.0;84628.95;83369.94;83267.03;93166.0;797.183;785.3235;784.3541;20150901;106.16
195002511;RVATAp_13;0.05;BFI Swiss TargetVol 5%;CHF;20140301;20140301;20140301;60;228;20190301;Single;99994.0;94994.3;monthly;0.071428575;1.023;1.0;0.0;7306.8;0.0;0.0;91185.02;91185.02;91067.95;102295.2;858.9395;858.9395;857.8368;20150901;106.16
195002512;RVATp_13;0.05;BFI Swiss TargetVol 5%;CHF;20140401;20140401;20140401;0;228;20140401;Single;125142.0;118884.9;semi-annually;0.05263158;1.011;1.0;0.0;6658.8;6658.8;0.0;108019.75;108019.75;107886.1;119858.4;1017.5184;1017.5184;1016.2594;20150901;106.16
195002513;RVATAp_13;0.05;BFI Swiss TargetVol 5%;CHF;20140301;20140301;20140301;60;264;20190301;Single;100000.0;95000.0;yearly;0.05882353;1.0385;1.0;0.0;6108.8;0.0;0.0;91242.64;91242.64;91128.53;103849.6;859.4823;859.4823;858.4074;20150901;106.16
195002514;RVATAp_13;0.05;BFI Swiss TargetVol 5%;CHF;20140301;20140301;20140301;48;300;20180301;Single;300144.0;285136.8;quarterly;0.04761905;1.0495;1.0;0.0;15000.0;0.0;0.0;274004.98;274004.98;273670.64;315000.0;2581.0567;2581.0567;2577.9073;20150901;106.16
195002515;RVATp_13;0.05;BFI Swiss TargetVol 5%;CHF;20140401;20140401;20140401;0;300;20140401;Single;144277.0;139948.69;monthly;0.04;1.0274;1.0210527;0.0;6054.0;8576.5;0.0;126972.65;126468.14;126316.02;142773.5;1196.0498;1191.2975;1189.8645;20150901;106.16
195002516;RVATAp_13;0.05;BFI Swiss TargetVol 5%;CHF;20140301;20140301;20140301;84;300;20210301;Single;250000.0;237500.0;monthly;0.055555556;1.0549;1.0;0.0;14652.0;0.0;0.0;228133.7;228133.7;227849.93;263736.0;2148.961;2148.961;2146.288;20150901;106.16
195002518;RVATAp_13;0.05;BFI Swiss TargetVol 5%;CHF;20140401;20140401;20140401;60;240;20190401;Single;200000.0;190000.0;monthly;0.06666667;1.0274;1.0;0.0;13699.2;0.0;0.0;182787.88;182787.88;182555.61;205488.0;1721.815;1721.815;1719.6271;20150901;106.16
195002519;RVATAp_13;0.05;BFI Swiss TargetVol 5%;CHF;20140401;20140401;20140401;120;240;20240401;Single;200000.0;190000.0;monthly;0.1;1.0275;1.0;0.0;20550.0;0.0;0.0;182505.2;182505.2;182256.11;205500.0;1719.1522;1719.1522;1716.8059;20150901;106.16
195002520;RVATAp_13;0.05;BFI Swiss TargetVol 5%;CHF;20140301;20140301;20140301;12;228;20150301;Single;200000.0;190000.0;monthly;0.055555556;1.0134;1.0;0.0;11259.6;5629.8;0.0;177924.12;176985.82;176765.94;197043.0;1675.9996;1667.1611;1665.0899;20150901;106.16
195002521;RVATp_13;0.05;BFI Swiss TargetVol 5%;CHF;20140301;20140301;20140301;0;228;20140301;Single;20202.0;19191.9;yearly;0.05263158;1.0109;1.0;0.0;1074.9;1074.9;0.0;17384.88;17384.88;17363.35;19348.2;163.7611;163.7611;163.5583;20150901;106.16
195002522;RVATp_13;0.05;BFI Swiss TargetVol 5%;CHF;20140301;20140301;20140301;0;228;20140301;Single;60606.0;57575.7;yearly;0.05263158;1.011;1.0;0.0;3224.8;3224.8;0.0;52154.55;52154.55;52089.98;58046.4;491.2825;491.2825;490.6743;20150901;106.16
195002523;RVATAp_13;0.05;BFI Swiss TargetVol 5%;CHF;20140401;20140401;20140401;12;264;20150401;Single;200000.0;190000.0;monthly;0.04761905;1.023;1.0;0.0;9742.8;4059.5;0.0;179763.51;178951.61;178733.39;200539.3;1693.3262;1685.6783;1683.6227;20150901;106.16
195002524;RVATp_13;0.05;BFI Swiss TargetVol 5%;CHF;20140301;20140301;20140301;0;240;20140301;Single;75443.0;71670.85;quarterly;0.05;1.0137;1.0;0.0;3824.0;5736.0;0.0;64261.05;63305.04;63226.9;70744.0;605.3226;596.3173;595.5812;20150901;106.16
195002525;RVATp_13;0.05;BFI Swiss TargetVol 5%;CHF;20140301;20140301;20140301;0;228;20140301;Single;80597.0;76567.15;monthly;0.05263158;1.0108;1.0;0.0;4287.6;6431.4;0.0;67676.12;67318.82;67235.16;75033.0;637.4917;634.126;633.338;20150901;106.16
195002526;RVATp_13;0.05;BFI Swiss TargetVol 5%;CHF;20140401;20140401;20140401;0;228;20140401;Single;60000.0;57000.0;yearly;0.05263158;1.011;1.0;0.0;3192.6;3192.6;0.0;51746.59;51746.59;51682.55;57466.8;487.4396;487.4396;486.8364;20150901;106.16
195002527;RVATp_13;0.05;BFI Swiss TargetVol 5%;CHF;20140401;20140401;20140401;0;228;20140401;Single;104039.0;98837.05;monthly;0.05263158;0.8196;1.0;0.0;4488.0;24580.2;0.0;71345.63;70971.63;70883.52;78914.0;672.0576;668.5346;667.7046;20150901;106.16
195002529;RVATAp_13;0.05;BFI Swiss TargetVol 5%;CHF;20140301;20140301;20140301;12;240;20150301;Single;309000.0;293550.0;monthly;0.05263158;1.0165;1.0;0.0;16531.2;8265.6;0.0;275284.09;273906.49;273568.44;305827.2;2593.1056;2580.129;2576.9446;20150901;106.16
195002530;RVATAp_13;0.05;BFI Swiss TargetVol 5%;CHF;20140301;20140301;20140301;60;228;20190301;Single;100000.0;95000.0;monthly;0.071428575;1.023;1.0;0.0;7306.8;0.0;0.0;91190.33;91190.33;91073.26;102295.2;858.9895;858.9895;857.8868;20150901;106.16
195002533;RVATp_13;0.05;BFI Swiss TargetVol 5%;CHF;20140501;20140501;20140501;0;228;20140501;Single;41405.0;39334.75;yearly;0.05263158;1.011;1.0;0.0;2203.1;2203.1;0.0;35615.01;35615.01;35570.93;39655.8;335.4843;335.4843;335.069;20150901;106.16
195002534;RVATAp_13;0.05;BFI Swiss TargetVol 5%;CHF;20140501;20140501;20140501;48;300;20180501;Single;100000.0;95000.0;quarterly;0.04761905;1.0495;1.0;0.0;4997.6;0.0;0.0;91251.59;91251.59;91140.24;104949.6;859.5666;859.5666;858.5177;20150901;106.16
195002535;RVATp_13;0.05;BFI Swiss TargetVol 5%;CHF;20140401;20140401;20140401;0;240;20140401;Single;41878.0;39784.1;monthly;0.05;1.0132;1.0;0.0;2121.6;3005.6;0.0;35561.07;35384.27;35340.63;39426.4;334.9762;333.3108;332.8997;20150901;106.16
195002537;RVATAp_13;0.05;BFI Swiss TargetVol 5%;CHF;20140401;20140401;20140401;36;228;20170401;Single;125000.0;118750.0;monthly;0.0625;1.0182;1.0;0.0;7954.8;0.0;0.0;114267.43;114267.43;114123.76;127276.8;1076.3699;1076.3699;1075.0166;20150901;106.16
195002538;RVATAp_13;0.05;BFI Swiss TargetVol 5%;CHF;20140401;20140401;20140401;60;240;20190401;Single;100830.0;95788.5;monthly;0.06666667;1.0274;1.0;0.0;6906.0;0.0;0.0;92152.53;92152.53;92035.43;103590.0;868.0532;868.0532;866.9502;20150901;106.16
195002539;RVATAp_13;0.05;BFI Swiss TargetVol 5%;CHF;20140501;20140501;20140501;60;300;20190501;Single;101010.0;95959.5;yearly;0.05;1.055;1.0;0.0;5328.2;0.0;0.0;92162.33;92162.33;92049.17;106564.0;868.1455;868.1455;867.0796;20150901;106.16
195002540;RVATp_13;0.05;BFI Swiss TargetVol 5%;CHF;20140501;20140501;20140501;0;240;20140501;Single;200000.0;197000.0;monthly;0.05;1.0137;1.0368421;0.0;10510.8;14014.4;0.0;176469.51;175593.61;175377.11;196201.6;1662.2976;1654.0468;1652.0074;20150901;106.16
195002541;RVATAp_13;0.05;BFI Swiss TargetVol 5%;CHF;20140401;20140401;20140401;12;228;20150401;Single;106600.0;101270.0;monthly;0.055555556;1.0133;1.0;0.0;6001.2;2500.5;0.0;95516.1;95016.0;94898.07;105521.1;899.7372;895.0264;893.9155;20150901;106.16
195002542;RVATAp_13;0.05;BFI Swiss TargetVol 5%;CHF;20140401;20140401;20140401;48;228;20180401;Single;50000.0;47500.0;yearly;0.06666667;1.0207;1.0;0.0;3402.3;0.0;0.0;45697.9;45697.9;45639.89;51034.5;430.4625;430.4625;429.9161;20150901;106.16
195002543;RVATp_13;0.05;BFI Swiss TargetVol 5%;CHF;20140501;20140501;20140501;0;228;20140501;Single;60606.0;57575.7;monthly;0.05263158;1.0109;1.0;0.0;3224.4;4299.2;0.0;51384.5;51115.8;51052.34;56964.4;484.0288;481.4977;480.9;20150901;106.16
195002548;RVATAp_13;0.05;BFI Swiss TargetVol 5%;CHF;20140501;20140501;20140501;36;228;20170501;Single;500000.0;475000.0;yearly;0.0625;1.0183;1.0;0.0;31821.8;0.0;0.0;455992.58;455992.58;455419.04;509148.8;4295.3333;4295.3333;4289.9307;20150901;106.16
195002549;RVATAp_13;0.05;BFI Swiss TargetVol 5%;CHF;20140401;20140401;20140401;60;228;20190401;Single;70707.0;67171.65;yearly;0.071428575;1.0231;1.0;0.0;5167.1;0.0;0.0;64608.51;64608.51;64525.59;72339.4;608.5956;608.5956;607.8145;20150901;106.16
195002553;RVATp_13;0.05;BFI Swiss TargetVol 5%;CHF;20140301;20140301;20140301;0;228;20140301;Single;87481.0;83106.95;monthly;0.05263158;1.011;1.0;0.0;4654.8;6982.2;0.0;73455.16;73067.26;72976.48;81459.0;691.9288;688.2749;687.4197;20150901;106.16
195002554;RVATAp_13;0.05;BFI Swiss TargetVol 5%;CHF;20140401;20140401;20140401;36;228;20170401;Single;50000.0;47500.0;monthly;0.0625;1.018;1.0;0.0;3181.2;0.0;0.0;45707.01;45707.01;45649.53;50899.2;430.5483;430.5483;430.0069;20150901;106.16
195002555;RVATp_13;0.05;BFI Swiss TargetVol 5%;CHF;20140401;20140401;20140401;0;228;20140401;Single;53000.0;50350.0;monthly;0.05263158;1.0109;1.0;0.0;2820.0;3995.0;0.0;44824.74;44589.75;44534.4;49585.0;422.2376;420.024;419.5026;20150901;106.16
195002558;RVATAp_13;0.05;BFI Swiss TargetVol 5%;CHF;20140401;20140401;20140401;60;228;20190401;Single;42424.0;40302.8;yearly;0.071428575;1.0231;1.0;0.0;3100.2;0.0;0.0;38764.95;38764.95;38715.21;43402.8;365.1559;365.1559;364.6874;20150901;106.16
195002559;RVATp_13;0.05;BFI Swiss TargetVol 5%;CHF;20140401;20140401;20140401;0;240;20140401;Single;150000.0;142500.0;monthly;0.05;1.0138;1.0;0.0;7603.2;10771.2;0.0;127366.9;126733.31;126577.0;141292.8;1199.7636;1193.7953;1192.3229;20150901;106.16
195002560;RVATAp_13;0.05;BFI Swiss TargetVol 5%;CHF;20140401;20140401;20140401;36;240;20170401;Single;125000.0;118750.0;semi-annually;0.05882353;1.022;1.0;0.0;7514.6;0.0;0.0;114285.61;114285.61;114143.01;127749.9;1076.5412;1076.5412;1075.1979;20150901;106.16
195002561;RVATp_13;0.05;BFI Swiss TargetVol 5%;CHF;20140401;20140401;20140401;0;240;20140401;Single;80000.0;76000.0;monthly;0.05;1.0137;1.0;0.0;4054.8;5744.3;0.0;67929.4;67591.5;67508.15;75351.7;639.8775;636.6946;635.9095;20150901;106.16
195002562;RVATp_13;0.05;BFI Swiss TargetVol 5%;CHF;20140501;20140501;20140501;0;264;20140501;Single;250000.0;237500.0;yearly;0.045454547;1.0193;1.0;0.0;11582.9;11582.9;0.0;216792.26;216792.26;216528.44;243240.9;2042.1275;2042.1275;2039.6424;20150901;106.16
195002563;RVATp_13;0.05;BFI Swiss TargetVol 5%;CHF;20140401;20140401;20140401;0;228;20140401;Single;73102.0;69446.9;monthly;0.05263158;1.0108;1.0;0.0;3889.2;5509.7;0.0;61826.53;61502.44;61426.09;68385.1;582.3901;579.3372;578.618;20150901;106.16
195002564;RVATp_13;0.05;BFI Swiss TargetVol 5%;CHF;20140401;20140401;20140401;0;228;20140401;Single;53000.0;50350.0;monthly;0.05263158;1.0109;1.0;0.0;2820.0;3995.0;0.0;44824.74;44589.75;44534.4;49585.0;422.2376;420.024;419.5026;20150901;106.16
195002565;RVATAp_13;0.05;BFI Swiss TargetVol 5%;CHF;20140601;20140601;20140601;192;300;20300601;Single;30000.0;28500.0;semi-annually;0.11111111;1.055;1.0;0.0;3516.6;0.0;0.0;27049.49;27049.49;27011.39;31649.4;254.7993;254.7993;254.4404;20150901;106.16
195002566;RVATp_13;0.05;BFI Swiss TargetVol 5%;CHF;20140401;20140401;20140401;0;228;20140401;Single;93939.0;89242.05;monthly;0.05263158;1.0109;1.0;0.0;4998.0;7080.5;0.0;79449.27;79032.78;78934.66;87881.5;748.3918;744.4685;743.5443;20150901;106.16
195002567;RVATAp_13;0.05;BFI Swiss TargetVol 5%;CHF;20140401;20140401;20140401;60;240;20190401;Single;150000.0;142500.0;monthly;0.06666667;1.0274;1.0;0.0;10274.4;0.0;0.0;137090.88;137090.88;136916.69;154116.0;1291.361;1291.361;1289.7201;20150901;106.16
195002568;RVATAp_13;0.05;BFI Swiss TargetVol 5%;CHF;20140401;20140401;20140401;60;228;20190401;Single;90000.0;85500.0;monthly;0.071428575;1.0229;1.0;0.0;6576.0;0.0;0.0;82237.53;82237.53;82132.0;92064.0;774.6565;774.6565;773.6624;20150901;106.16
195002569;RVATAp_13;0.05;BFI Swiss TargetVol 5%;CHF;20140401;20140401;20140401;108;300;20230401;Single;70707.0;67171.65;monthly;0.0625;1.0549;1.0;0.0;4662.0;0.0;0.0;64629.36;64629.36;64547.7;74592.0;608.792;608.792;608.0228;20150901;106.16
195002570;RVATAp_13;0.05;BFI Swiss TargetVol 5%;CHF;20140501;20140501;20140501;24;240;20160501;Single;280000.0;266000.0;monthly;0.055555556;1.0193;1.0;0.0;15855.6;0.0;0.0;255432.12;255432.12;255115.76;285400.8;2406.1051;2406.1051;2403.1251;20150901;106.16
195002571;RVATAp_13;0.05;BFI Swiss TargetVol 5%;CHF;20140401;20140401;20140401;24;300;20160401;Single;76032.0;72230.4;monthly;0.04347826;1.0382;1.0;0.0;3432.0;0.0;0.0;69561.9;69561.9;69477.96;78936.0;655.2553;655.2553;654.4646;20150901;106.16
195002572;RVATAp_13;0.05;BFI Swiss TargetVol 5%;CHF;20140401;20140401;20140401;60;288;20190401;Single;133465.0;126791.75;monthly;0.05263158;1.0494;1.0;0.0;7371.6;0.0;0.0;122051.89;122051.89;121901.23;140060.4;1149.6975;1149.6975;1148.2784;20150901;106.16
195002573;RVATAp_13;0.05;BFI Swiss TargetVol 5%;CHF;20140401;20140401;20140401;72;228;20200401;Single;228730.0;217293.5;monthly;0.07692308;1.023;1.0;0.0;18000.0;0.0;0.0;208949.08;208949.08;208677.72;234000.0;1968.2468;1968.2468;1965.6907;20150901;106.16
195002578;RVATp_13;0.05;BFI Swiss TargetVol 5%;CHF;20140501;20140501;20140501;0;228;20140501;Single;280000.0;266000.0;monthly;0.05263158;1.0109;1.0;0.0;14898.0;19864.0;0.0;237395.02;236153.53;235860.45;263198.0;2236.2003;2224.5057;2221.745;20150901;106.16
195002579;RVATAp_13;0.05;BFI Swiss TargetVol 5%;CHF;20140401;20140401;20140401;24;228;20160401;Single;150000.0;142500.0;quarterly;0.05882353;1.0158;1.0;0.0;8962.8;0.0;0.0;137144.98;137144.98;136974.01;152367.6;1291.8706;1291.8706;1290.2601;20150901;106.16
195002580;RVATp_13;0.05;BFI Swiss TargetVol 5%;CHF;20140401;20140401;20140401;0;228;20140401;Single;103733.0;98546.35;monthly;0.05263158;1.0108;1.0;0.0;5518.8;7818.3;0.0;87732.99;87273.1;87164.76;97038.9;826.4223;822.0902;821.0697;20150901;106.16
195002581;RVATp_13;0.05;BFI Swiss TargetVol 5%;CHF;20140401;20140401;20140401;0;240;20140401;Single;100000.0;95000.0;monthly;0.05;1.0138;1.0;0.0;5068.8;7180.8;0.0;84911.31;84488.91;84384.72;94195.2;799.8428;795.8639;794.8824;20150901;106.16
195002582;RVATp_13;0.05;BFI Swiss TargetVol 5%;CHF;20140501;20140501;20140501;0;228;20140501;Single;51382.0;48812.9;quarterly;0.05263158;1.011;1.0;0.0;2734.0;3417.5;0.0;43540.02;43540.02;43486.0;48528.5;410.1358;410.1358;409.627;20150901;106.16
195002583;RVATp_13;0.05;BFI Swiss TargetVol 5%;CHF;20140401;20140401;20140401;0;228;20140401;Single;40404.0;38383.8;yearly;0.05263158;1.011;1.0;0.0;2149.9;2149.9;0.0;34846.14;34846.14;34803.01;38698.2;328.2417;328.2417;327.8354;20150901;106.16
195002584;RVATp_13;0.05;BFI Swiss TargetVol 5%;CHF;20140801;20140801;20140801;0;240;20140801;Single;67628.0;64246.6;monthly;0.05;1.0135;1.0;0.0;3427.2;3712.8;0.0;59181.64;58896.04;58823.66;64831.2;557.4759;554.7856;554.1038;20150901;106.16
195002586;RVATp_13;0.05;BFI Swiss TargetVol 5%;CHF;20140401;20140401;20140401;0;228;20140401;Single;100000.0;95000.0;monthly;0.05263158;1.011;1.0;0.0;5320.8;7537.8;0.0;84574.98;84131.58;84027.13;93557.4;796.6746;792.4979;791.514;20150901;106.16
195002587;RVATp_13;0.05;BFI Swiss TargetVol 5%;CHF;20140401;20140401;20140401;0;228;20140401;Single;302961.0;287812.95;yearly;0.05263158;1.011;1.0;0.0;16120.7;16120.7;0.0;261286.43;261286.43;260963.06;290172.6;2461.2512;2461.2512;2458.2052;20150901;106.16
195002588;RVATp_13;0.05;BFI Swiss TargetVol 5%;CHF;20140401;20140401;20140401;0;300;20140401;Single;200000.0;190000.0;monthly;0.04;1.0275;1.0;0.0;8220.0;11645.0;0.0;172382.03;171697.04;171490.49;193855.0;1623.7946;1617.3421;1615.3965;20150901;106.16
195002589;RVATAp_13;0.05;BFI Swiss TargetVol 5%;CHF;20140401;20140401;20140401;12;228;20150401;Single;100000.0;95000.0;monthly;0.055555556;1.0133;1.0;0.0;5629.2;2345.5;0.0;89602.52;89133.42;89022.79;98980.1;844.0328;839.614;838.5719;20150901;106.16
195002590;RVATAp_13;0.05;BFI Swiss TargetVol 5%;CHF;20140401;20140401;20140401;48;300;20180401;Single;150000.0;142500.0;monthly;0.04761905;1.0495;1.0;0.0;7496.4;0.0;0.0;137205.44;137205.44;137038.06;157424.4;1292.4401;1292.4401;1290.8634;20150901;106.16
